VFID,RA,DEC,objname,group_flag,SNR_phot,WISE_AGN_flag,kauffman_AGN_flag,preGALFIT_sample_flag,Re_W1,Re_W1_err,Re_W3,Re_W3_err,size_ratio_px,bad_model_flag,virgowise_sample_flag,axis_ratio,t_type,logM200_model
b'VFID3582',181.2321495,21.4259949,b'PGC038232',False,15.177728,False,False,False,5.3289,0.0811,5.8008,0.4506,1.088554861228396,False,False,0.87,5.3,
b'VFID3583',198.0470835,21.4068333,b'UGC08278',False,3.2662232,False,False,False,6.4042,0.3052,4.1716,1.2244,0.6513850285749976,False,False,0.4,9.8,
b'VFID3584',154.594938,21.392019,b'PGC1649060',False,2.8350832,False,False,False,3.3128,0.1596,6.1355,54.363,1.8520586814779039,True,False,0.3,10.0,
b'VFID3585',209.356182,21.3894085,b'PGC1648997',False,16.752626,False,False,False,1.5778,0.0415,0.0101,5.6856,0.006401318291291671,True,False,0.29,3.0,
b'VFID3586',154.6702725,21.3805201,b'SDSSJ101840.87+212249.7',False,-1.1738443,False,True,False,3.7888,0.6609,23.3607,65814.1719,6.165725295608108,True,False,0.49,-5.0,
b'VFID3587',120.38436000000002,21.3800381,b'PGC1648817',False,1.9404345,False,False,False,2.6888,0.0964,113.5634,1691.391,42.23571853614995,False,False,0.4,10.0,
b'VFID3588',120.495267,21.3720093,b'SDSSJ080158.90+212219.1',False,-1.4090959,False,False,False,1.7864,0.0981,0.01,3.493e-06,0.005597850425436633,True,False,0.56,10.0,
b'VFID3589',161.15242650000002,21.3715144,b'SDSSJ104436.57+212217.3',False,1.0266131,True,False,False,1.7247,0.0926,143.6233,5259.6885,83.27436655650259,False,False,0.47,10.0,
b'VFID3590',209.3784015,21.3651613,b'SDSSJ135730.82+212154.5',False,0.5124985,False,False,False,2.8509,0.2462,12.5183,404.4884,4.3909993335437925,True,False,0.35,10.0,
b'VFID3591',160.2899445,21.3618953,b'PGC031819',False,18.736677,False,False,False,1.1518,0.0723,7.8331,240.3035,6.8007466574058,True,False,0.77,10.0,
b'VFID3592',137.232507,21.3602078,b'PGC2806898',False,0.0674468,False,False,False,2.3617,0.1367,35.4083,244679.0781,14.992717110555954,True,False,0.67,9.3,
b'VFID3593',123.5592448,21.3553435,b'SDSSJ081413.95+212135.3',False,153.08748,False,False,True,6.3487,0.0733,6.7964,0.0379,1.070518373840314,False,True,0.58,,12.278080996700428
b'VFID3594',217.1728395,21.340116,b'UGC09282',False,6.177829,False,False,False,7.6922,0.2192,16.0346,2.8507,2.0845271833805676,False,False,0.56,9.8,
b'VFID3595',247.36293600000002,21.3366323,b'UGC10413',False,41.270756,False,False,True,7.1295,0.1281,7.1283,0.3197,0.9998316852514202,False,True,0.39,5.7,11.093852555910276
b'VFID3596',217.0099275,21.3033422,b'UGC09274',False,51.049137,False,False,False,9.7235,0.0542,7.09,0.2238,0.7291613102277986,False,False,0.51,5.3,
b'VFID3597',154.7562315,21.2837158,b'PGC030133',False,34.00017,False,False,False,3.2434,0.0248,2.4791,0.1863,0.7643522229758895,False,False,0.48,-5.0,
b'VFID3598',267.5479725,21.2654257,b'PGC1646422',False,12.477985,False,False,False,2.402,0.0529,3.6996,0.3185,1.5402164862614487,False,False,0.49,6.0,
b'VFID3599',124.95078300000002,21.235828,b'PGC1645749',False,-2.0792341,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,10.0,
b'VFID3600',196.734219,21.2283983,b'PGC1645574',False,1.966142,False,False,False,1.6448,0.0808,6.0676,2.4226,3.688959143968871,False,False,0.41,10.0,
b'VFID3601',167.71732649999998,21.2039687,b'SDSSJ111052.19+211214.0',False,1.1522359,False,False,False,0.0164,1.0814,0.8581,4.3587,52.323170731707314,True,False,0.65,,
b'VFID3602',134.9232045,21.1991466,b'SDSSJ085941.54+211156.9',False,3.654556,False,False,False,3.5436,0.0924,1.504,0.7738,0.4244271362456259,False,False,0.49,10.0,
b'VFID3603',154.8689985,21.1901366,b'SDSSJ101928.56+211124.6',False,0.24832207,False,False,False,2.5262,0.1162,18.6516,52.437,7.38326339957248,True,False,0.58,10.0,
b'VFID3604',162.481668,21.1883325,b'AGC208737',False,1.1476315,False,False,False,0.009974,3.894e-05,0.0121,15.1985,1.2131542009223981,True,False,0.61,,
b'VFID3605',124.36692000000001,21.181101,b'PGC023236',True,16.073645,False,False,False,1.8321,0.0337,0.7977,0.4266,0.43540199770754867,False,False,0.64,-5.0,
b'VFID3606',206.6170965,21.1660709,b'PGC048822',False,1.0380138,False,False,False,1.7421,0.0507,34.3988,4381.7559,19.74559439756616,True,False,0.64,-5.0,
b'VFID3607',124.35580200000001,21.1634721,b'PGC023231',True,10.646022,False,False,False,4.8486,0.0594,7.4582,1.9872,1.538217217341088,False,False,0.38,2.2,
b'VFID3608',186.09235800000002,21.1599929,b'UGC07485',False,17.872784,False,False,False,4.4673,0.052,1.4519,0.27,0.32500615584357445,False,False,0.67,-3.5,
b'VFID3609',134.9747745,21.1514599,b'PGC1643906',False,7.0240135,False,False,False,2.6692,0.039,2.2386,0.5216,0.8386782556571257,False,False,0.3,6.8,
b'VFID3610',278.513577,21.1316744,b'PGC166546',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,5.0,11.92055381447898
b'VFID3611',251.8606125,21.1257028,b'UGC10549',False,9.476653,False,False,False,5.8666,0.3521,4.2719,0.3519,0.7281730474209933,False,False,0.7,9.9,
b'VFID3612',154.14223950000002,21.1230192,b'NGC3177',False,992.1495,False,True,False,0.0,0.0,0.0,0.0,,False,False,0.0,3.0,12.406486779152488
b'VFID3613',243.81723355028714,21.09339990626244,b' ',False,97.97309,False,False,False,10.7443,19.5041,0.0118,1.7209,0.0010982567500907457,True,False,0.7,0.0,
b'VFID3614',163.1055675,21.0914468,b'PGC1642581',False,-0.5257254,False,False,False,2.6637,0.0788,9.2095,17085.4668,3.4574088673649435,True,False,0.41,10.0,
b'VFID3615',273.41029649999996,21.0902407,b'NGC6586',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,2.0,12.01899904199251
b'VFID3616',149.56757549999998,21.0889526,b'SDSSJ095816.17+210520.4',False,0.7049488,True,False,False,6.8217,0.8091,18.5002,731.3746,2.711963293607165,True,False,0.84,10.0,
b'VFID3617',251.79448349999998,21.0873692,b'PGC1642468',False,3.8877425,False,False,False,2.7505,0.0682,27.834,267.0874,10.11961461552445,False,False,0.76,10.0,
b'VFID3618',197.142888,21.0498927,b'IC0851',False,80.10097,False,False,True,5.2528,0.0211,4.9859,0.0783,0.9491890039597929,False,True,0.44,4.9,11.35955277710327
b'VFID3619',156.05452499999998,21.0497102,b'UGC05629',False,1.1849898,False,False,False,7.8278,0.1173,5.0501,25.1364,0.6451493395334577,False,False,0.74,8.8,
b'VFID3620',118.438689,21.0493971,b'PGC022100',False,33.28114,False,False,True,4.9407,0.0275,4.8217,0.1053,0.9759143441212784,False,True,0.59,2.9,
b'VFID3621',214.713072,21.044351,b'SDSSJ141851.12+210239.7',False,13.347983,False,False,False,0.0133,6.5302,0.009272,1.034,0.6971428571428573,True,False,0.74,10.0,
b'VFID3622',214.728789,21.0048087,b'PGC1640681',False,-1.1144565,False,False,False,2.8055,0.1263,3.2332,51.35,1.1524505435751204,True,False,0.41,10.0,
b'VFID3623',136.9605945,20.9796861,b'SDSSJ090750.54+205846.8',False,0.4563614,False,False,False,1.6406,0.081,0.0124,84.3086,0.007558210410825307,True,False,0.5,10.0,
b'VFID3624',276.315474,20.9130018,b'PGC061855',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,1.0,11.78406695193345
b'VFID3625',200.1749625,20.9100431,b'PGC1638595',False,1.128189,False,False,False,5.26,0.6385,10.2935,33.9467,1.9569391634980988,True,False,0.23,7.0,
b'VFID3626',181.512918,20.9033325,b'AGC229376',False,-0.25508046,False,False,False,5.4514,0.8592,43.264,1185.71,7.936309938731336,True,False,0.48,,
b'VFID3627',207.6986565,20.8983287,b'PGC1638331',False,2.173354,False,False,False,4.1162,0.1823,23.4908,1889.4028,5.706914144113503,True,False,0.78,10.0,
b'VFID3628',183.736224,20.8973257,b'PGC089681',False,3.4494822,False,False,False,4.4621,0.0705,2.5095,1.9944,0.5624033526814728,False,False,0.22,8.0,
b'VFID3629',161.231667,20.8677778,b'PGC2806914',False,0.41609362,False,False,False,2.5822,0.1334,8.0961,2375.6519,3.135349701804663,True,False,0.61,9.5,
b'VFID3630',170.5672155,20.8659271,b'PGC2806917',False,1.5901628,False,False,False,25.8574,0.0041,70.4688,376.3051,2.725285604894537,True,False,0.54,10.0,
b'VFID3631',245.3483895,20.8658293,b'PGC086663',False,5.6127815,False,False,False,6.7983,0.4009,35.3635,99.4726,5.201815159672271,False,False,0.29,8.8,
b'VFID3632',250.65567,20.8526968,b'SDSSJ164237.33+205110.1',False,1.4719777,False,False,False,4.0318,0.6201,94.3091,352.145,23.391314053276453,True,False,0.4,10.0,
b'VFID3633',233.829516,20.8423914,b'UGC09917',False,71.14688,False,False,False,4.5729,0.0287,4.9052,0.1143,1.0726672352336593,False,False,0.58,4.2,11.268893645514844
b'VFID3634',191.3775825,20.8159793,b'IC3740',False,21.33311,False,False,True,3.3655,0.058,3.7771,0.429,1.1222998068637646,False,True,0.42,6.0,
b'VFID3635',267.295917,20.8043611,b'NGC6458',False,25.608152,False,False,False,3.7731,0.0786,2.0985,0.3189,0.5561739683549336,False,False,0.75,-1.8,11.552283325243458
b'VFID3636',157.4737965,20.8015316,b'PGC086623',False,0.43190718,False,False,False,3.7327,0.0921,0.0124,75.4478,0.003321992123663836,True,False,0.47,7.0,
b'VFID3637',234.252195,20.7957387,b'PGC086658',False,0.43127966,False,False,False,11.092,27.0131,35.8677,18.3111,3.2336548864046155,True,False,0.58,9.0,
b'VFID3638',148.521696,20.7796128,b'SDSSJ095405.21+204646.5',False,0.40248495,False,False,False,1.2299,0.1556,7.2768,429.4176,5.916578583624685,True,False,0.77,-5.0,
b'VFID3639',263.399544,20.7675766,b'UGC10899',False,34.989838,False,False,True,8.4558,0.0945,15.7314,1.3835,1.8604271624210602,False,True,0.49,4.0,11.480446884426255
b'VFID3640',232.443084,20.7517079,b'PGC1635103',False,5.0502334,False,False,False,3.5966,0.0601,2.9545,42.7826,0.8214702774842907,True,False,0.24,10.0,
b'VFID3641',137.334513,20.6973377,b'UGC04809',False,32.690807,False,False,True,4.8927,0.0596,4.6424,0.1237,0.948842152594682,False,True,0.46,5.8,12.070937192477741
b'VFID3642',125.9206935,20.6967699,b'SDSSJ082341.01+204148.5',False,0.08194504,False,False,False,1.3978,0.2238,0.2479,0.0,0.1773501216196881,True,False,0.58,10.0,
b'VFID3643',169.916253,20.6922217,b'AGC219658',False,-0.29018053,False,False,False,0.9839,0.0,17.7126,1759046664192.0,18.002439272283766,True,False,0.6,,
b'VFID3644',197.5766205,20.6882577,b'SDSSJ131018.31+204117.8',False,0.5480757,False,False,False,4.1732,0.1599,0.0129,6.5768,0.003091153071983131,True,False,0.94,7.3,
b'VFID3645',239.364603,20.6663513,b'PGC086657',False,1.5894525,False,False,False,5.2922,0.2413,557.8562,12856.668,105.41101999168586,False,False,0.53,9.2,
b'VFID3646',123.00382800000001,20.6607052,b'PGC1633037',False,0.91116154,False,False,False,1.075,0.1029,0.005778,2.151,0.005374883720930233,True,False,0.49,10.0,
b'VFID3647',246.4891601536358,20.65951554173569,b' ',False,-0.28979602,False,False,False,2.1378,0.1241,2.3901,3.9659,1.1180185237159697,False,False,0.81,0.0,
b'VFID3648',183.8103765,20.6587139,b'NGC4204',False,45.732754,False,False,True,21.681,0.2502,20.0267,1.0797,0.9236981689036484,False,True,0.31,7.8,
b'VFID3649',209.1373785,20.6462057,b'SDSSJ135633.00+203846.3',False,-1.8609015,False,False,False,54.961,113.6065,0.0,0.0,0.0,False,False,0.38,10.0,
b'VFID3650',163.52385900000002,20.6444393,b'UGC06018',False,4.0945787,False,False,False,6.4027,0.1292,4.6764,6.7426,0.7303793712027739,False,False,0.83,9.9,
b'VFID3651',252.71265150000002,20.637187,b'SDSSJ165050.89+203812.8',False,2.8394291,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,9.5,
b'VFID3652',166.35403499999998,20.6007581,b'PGC1631631',False,0.2389394,False,False,False,1.1918,0.0838,4.2649,19.4481,3.578536667226045,False,False,0.59,10.0,
b'VFID3653',182.689815,20.5929281,b'SDSSJ121045.55+203534.5',False,-1.2278556,False,False,False,3.2725,0.3821,13.6457,2393.1011,4.169809014514897,True,False,0.83,,
b'VFID3654',172.31371950000002,20.5831937,b'IC0700',False,23.264761,False,False,True,7.0493,0.0924,51.5661,124.7109,7.315066744215738,True,False,0.35,5.4,
b'VFID3655',137.268111,20.5810513,b'PGC025750',False,5.5755463,False,False,False,5.8783,0.176,3.3724,23.6173,0.5737032815609955,True,False,0.54,7.7,11.945174676934334
b'VFID3656',187.36744199999998,20.5635671,b'SDSSJ122928.18+203348.8',False,2.9448025,False,False,False,3.0198,0.1076,15.58,35.1317,5.159282071660375,True,False,0.35,10.0,
b'VFID3657',236.43544500000002,20.5604397,b'UGC10020',False,88.20914,False,False,True,8.7102,0.0749,6.9539,0.0955,0.7983628389704025,False,True,0.96,6.7,11.49782300203669
b'VFID3658',244.5566235,20.5289696,b'SDSSJ161813.55+203144.4',False,0.6923974,False,False,False,1.7493,0.2339,0.0227,4.2996,0.012976619219116218,True,False,0.59,10.0,
b'VFID3659',143.3070765,20.5153646,b'PGC2806909',False,0.2702597,False,False,False,2552.03,109302.3047,9.6171,23109.7246,0.003768411813340752,True,False,0.64,9.5,
b'VFID3660',126.0747735,20.5137156,b'PGC1629432',False,-0.20005207,False,False,False,1.4148,0.0533,0.0563,6.9832,0.03979361040429743,True,False,0.6,10.0,
b'VFID3661',210.50004750000002,20.5016763,b'PGC086453',False,42.68428,False,False,True,1.5957,0.0204,1.5896,3.8969,0.9961772262956696,False,True,0.57,7.7,
b'VFID3662',271.7592585,20.4882167,b'UGC11120',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,9.6,
b'VFID3663',187.9265805,20.4816553,b'PGC041463',False,12.075603,False,False,False,5.5648,0.0291,5.7438,0.3517,1.0321664749856239,False,False,0.66,7.9,
b'VFID3664',160.77498,20.4222599,b'UGC05833',False,76.24602,False,False,False,3.0433,0.0253,0.009678,0.7028,0.003180100548746427,True,False,0.43,-2.0,
b'VFID3665',147.92216249999998,20.3744703,b'SDSSJ095141.30+202227.8',False,0.9702891,False,False,False,2.3089,0.7946,202.032,4456.2715,87.50140759669107,False,False,0.48,10.0,
b'VFID3666',181.8274275,20.3714451,b'PGC038472',False,19.30335,False,False,False,1.7909,0.0393,1.8627,0.3729,1.0400915740689038,False,False,0.55,4.8,
b'VFID3667',138.27857699999998,20.3679519,b'PGC1625187',True,1.5775803,False,False,False,2.758,0.1892,213.5379,97.306,77.4249093546048,True,False,0.41,10.0,
b'VFID3668',138.2553225,20.3653122,b'UGC04853',True,20.98558,False,False,True,5.9613,0.0561,7.3206,0.4878,1.2280207337325753,False,True,0.85,6.0,11.45485389676883
b'VFID3669',212.4735165,20.3100222,b'PGC091337',False,3.6129568,False,False,False,5.4106,1.3737,627.9648,9183.4775,116.0619524636824,True,False,0.12,7.9,
b'VFID3670',188.95611,20.2986601,b'SDSSJ123549.46+201755.0',False,2.4360123,False,True,False,7.9803,3.9554,360.8262,8421.6406,45.21461599188,False,False,0.8,-5.0,
b'VFID3671',156.628962,20.2832439,b'SDSSJ102630.97+201659.5',False,0.4646353,False,False,False,2.5665,0.1681,2.2269,62.2062,0.8676797194623028,True,False,0.55,10.0,
b'VFID3672',156.6180525,20.2280635,b'IC0610',False,249.2728,False,False,False,7.3284,0.0153,6.032,0.0363,0.8230991758091807,False,False,0.14,3.7,12.673071707458982
b'VFID3673',173.9767995,20.2222017,b'PGC1620526',False,1.3189764,False,False,False,1.6437,0.0469,3.8905,79.7038,2.366916103911906,True,False,0.5,10.0,
b'VFID3674',247.8258645,20.2109082,b'PGC214509',True,2.5985425,False,False,False,3.0011,0.3002,147.8939,0.0011,49.27989737096398,True,False,0.53,,
b'VFID3675',247.8396195,20.1843875,b'NGC6168',True,298.12646,False,False,True,6.7414,0.0189,6.0978,0.0148,0.9045302162755512,False,True,0.2,7.9,10.999079894916903
b'VFID3676',188.2151895,20.1835661,b'UGC07697',False,14.254217,False,False,False,7.7454,0.0902,6.0426,0.662,0.7801533813618406,False,False,0.21,5.8,10.917624036793672
b'VFID3677',155.8141575,20.1779195,b'PGC1619003',False,1.0353825,False,True,False,3.2099,0.2348,24.2982,84.6739,7.569768528614598,False,False,0.53,-5.0,
b'VFID3678',182.7923385,20.1756702,b'NGC4158',False,152.22287,False,True,True,4.9709,0.0106,4.8834,0.0276,0.9823975537629,False,False,0.74,3.2,11.700768677336628
b'VFID3679',155.233746,20.1557406,b'PGC030270',False,-1.6676304,False,False,False,3.5265,0.0458,0.0154,0.0182,0.004366936055579186,True,False,0.92,9.5,
b'VFID3680',234.28417199999998,20.1459095,b'SDSSJ153708.20+200845.2',False,5.307867,False,False,False,46.2457,4.2777,2491.3044,34387.5586,53.87104963272261,True,False,0.17,8.5,
b'VFID3681',174.6886185,20.1400039,b'PGC2807204',False,27.869265,False,False,False,28.9887,49.8197,1.0389,2.1805,0.035838102433017,True,False,0.81,9.0,
b'VFID3682',167.289681,20.1249107,b'SDSSJ110909.52+200729.6',False,1.3104556,False,False,False,215.1684,1208.8987,88.2585,4514.7344,0.41018337265137444,True,False,0.43,10.0,
b'VFID3683',247.8773505,20.0936383,b'PGC2807207',False,1.0221403,False,False,False,5.1079,0.5127,4.3406,24.0879,0.8497817106834512,False,False,0.42,10.0,11.14349520976986
b'VFID3684',166.66859399999998,20.0855981,b'NGC3522',False,8.107513,False,True,False,3.5436,0.0248,0.0144,0.6289,0.004063664070436844,True,False,0.57,-4.9,12.01555458296638
b'VFID3685',156.9063375,20.0787401,b'PGC1615610',False,0.6530671,False,False,False,3.4524,0.1887,35.7223,2535984.5,10.347091878113776,True,False,0.46,10.0,
b'VFID3686',135.72387,20.0751578,b'PGC086668',False,-1.8122016,False,False,False,8.1777,8.4741,7.9189,0.0,0.9683529598786945,False,False,0.9,10.0,
b'VFID3687',180.136989,20.0740291,b'NGC4032',False,105.37164,False,False,True,6.297,0.0233,6.3902,0.1309,1.0148006987454343,False,True,0.84,9.4,11.90623886883197
b'VFID3688',182.8482075,20.0632229,b'SDSSJ121123.56+200347.6',False,-0.06783871,False,False,False,0.8936,0.0,9.6109,31.6524,10.75525962399284,True,False,0.81,,
b'VFID3689',165.777174,20.0600211,b'SDSSJ110306.42+200335.7',False,0.033233576,False,False,False,6.2423,1.0226,0.01,1823000000000.0,0.0016019736315140253,True,False,0.58,10.0,
b'VFID3690',178.6870455,20.056445,b'UGC06881',False,0.36963108,False,False,False,9.4294,0.5098,11.3881,113.2596,1.2077226546758013,True,False,0.34,9.8,
b'VFID3691',182.42793,20.047046,b'PGC086636',False,1.5588138,False,False,False,11.8291,0.5104,6563.0039,361484.375,554.8185322636548,False,False,0.77,8.8,
b'VFID3692',197.1182595,20.0339969,b'PGC1614069',False,-0.37158424,False,False,False,1.9253,0.1547,0.0635,44.9657,0.032981872954864176,True,False,0.38,10.0,
b'VFID3693',212.211834,20.033285,b'PGC1614066',False,0.737379,False,False,False,1.2112,0.0986,0.0128,40.1449,0.010568031704095112,True,False,0.78,-5.0,
b'VFID3694',156.1446315,20.0327633,b'PGC1614037',False,-1.6343541,False,True,False,4.2108,0.211,0.0125,0.0,0.0029685570437921536,True,False,0.66,-5.0,
b'VFID3695',182.9905905,20.02784,b'PGC038859',False,32.266464,False,False,True,2.3513,0.0235,2.5246,0.1075,1.073703908476162,False,True,0.63,10.0,
b'VFID3696',155.84004,20.0272792,b'2MASXJ10232162+2001380',False,1.2649924,False,False,False,4.5105,0.1091,13.1961,332.9644,2.92564017292983,True,False,0.64,-2.0,
b'VFID3697',247.54224449999998,20.0248506,b'SDSSJ163010.13+200129.4',False,0.7284993,False,False,False,7.4451,64.6497,12.5352,31.6597,1.6836845710601602,True,False,0.32,,
b'VFID3698',202.9690035,20.0010682,b'UGC08516',False,103.666435,False,False,True,5.3661,0.0196,5.0035,0.0479,0.9324276476398128,False,True,0.64,5.9,12.162889801301736
b'VFID3699',142.553469,19.9898097,b'PGC026972',False,-0.94626945,False,False,False,4.3354,0.2132,388.7939,0.0,89.67889929418278,True,False,0.96,10.0,
b'VFID3700',172.3207035,19.987216,b'PGC1612446',False,0.96276736,False,False,False,2.2882,0.0447,21.6789,770.5261,9.474215540599598,False,False,0.67,-5.0,
b'VFID3701',248.39318550000002,19.9461138,b'PGC1611051',False,24.401226,False,False,False,1.0126,0.0298,0.01,5.158,0.009875567845151097,True,False,0.72,10.0,
b'VFID3702',190.6634775,19.9454655,b'NGC4635',False,67.52337,True,False,True,12.3075,0.0481,11.1056,0.111,0.902344099126549,False,False,0.67,6.6,
b'VFID3703',166.09726272523352,19.917109910732496,b' ',False,0.36610228,False,False,False,1.8897,0.0247,32.2306,6853915136.0,17.055934804466318,True,False,0.73,0.0,
b'VFID3704',155.84353049999999,19.914332,b'PGC1609953',False,0.0,False,True,False,0.0,0.0,0.0,0.0,,False,False,0.0,-5.0,
b'VFID3705',155.8625055,19.8984733,b'NGC3226',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,-4.8,12.802424325641907
b'VFID3706',166.300413,19.8688892,b'AGC219617',False,0.24827303,False,False,False,171.9228,2447.8977,20.6163,42.6644,0.11991603207951476,True,False,0.67,,
b'VFID3707',248.1953685,19.8670128,b'SDSSJ163246.88+195201.2',False,1.121081,False,False,False,0.0425,95.5758,21.4967,27.8783,505.8047058823529,True,False,0.74,,
b'VFID3708',155.8775385,19.8649777,b'NGC3227',False,0.0,True,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,1.5,13.04595379693314
b'VFID3709',247.30604850000003,19.8386751,b'PGC1607343',False,1.5780678,False,False,False,1.593,0.0841,0.0435,42.872,0.027306967984934084,True,False,0.43,10.0,
